experiment,split_mode,variant,seed,train_source,test_source,coverage,accuracy,risk,positive_precision,positive_lift,cutoff_year
prospective_temporal,chembl_future_after_2010_scaffold_source_purged,ecfp_absdiff_xgb,2,chembl_raw,chembl_raw,0.6003,0.4892,0.5108,0.2864,1.077,2010.0
prospective_temporal,chembl_future_after_2010_scaffold_source_purged,ecfp_absdiff_xgb,2,chembl_raw,chembl_raw,0.8004,0.4491,0.5509,0.2606,0.9802,2010.0
prospective_temporal,chembl_future_after_2010_scaffold_source_purged,ecfp_absdiff_xgb,2,chembl_raw,chembl_raw,1.0,0.4212,0.5788,0.2659,1.0,2010.0
prospective_temporal,chembl_future_after_2010_scaffold_source_purged,rich_diff_scalars,2,chembl_raw,chembl_raw,0.1003,0.8214,0.1786,0.3125,1.1753,2010.0
prospective_temporal,chembl_future_after_2010_scaffold_source_purged,rich_diff_scalars,2,chembl_raw,chembl_raw,0.2001,0.8054,0.1946,0.3244,1.22,2010.0
prospective_temporal,chembl_future_after_2010_scaffold_source_purged,rich_diff_scalars,2,chembl_raw,chembl_raw,0.4002,0.7584,0.2416,0.3244,1.22,2010.0
prospective_temporal,chembl_future_after_2010_scaffold_source_purged,rich_diff_scalars,2,chembl_raw,chembl_raw,0.6003,0.7569,0.2431,0.2886,1.0854,2010.0
prospective_temporal,chembl_future_after_2010_scaffold_source_purged,rich_diff_scalars,2,chembl_raw,chembl_raw,0.8004,0.7209,0.2791,0.2841,1.0685,2010.0
prospective_temporal,chembl_future_after_2010_scaffold_source_purged,rich_diff_scalars,2,chembl_raw,chembl_raw,1.0,0.6755,0.3245,0.2659,1.0,2010.0
prospective_temporal,chembl_future_after_2010_scaffold_source_purged,rich_scalars_only,2,chembl_raw,chembl_raw,0.1003,0.7455,0.2545,0.3884,1.4607,2010.0
prospective_temporal,chembl_future_after_2010_scaffold_source_purged,rich_scalars_only,2,chembl_raw,chembl_raw,0.2001,0.7539,0.2461,0.3535,1.3294,2010.0
prospective_temporal,chembl_future_after_2010_scaffold_source_purged,rich_scalars_only,2,chembl_raw,chembl_raw,0.4002,0.7416,0.2584,0.3233,1.2158,2010.0
prospective_temporal,chembl_future_after_2010_scaffold_source_purged,rich_scalars_only,2,chembl_raw,chembl_raw,0.6003,0.7383,0.2617,0.3005,1.1302,2010.0
prospective_temporal,chembl_future_after_2010_scaffold_source_purged,rich_scalars_only,2,chembl_raw,chembl_raw,0.8004,0.7198,0.2802,0.2847,1.0706,2010.0
prospective_temporal,chembl_future_after_2010_scaffold_source_purged,rich_scalars_only,2,chembl_raw,chembl_raw,1.0,0.6898,0.3102,0.2659,1.0,2010.0
prospective_temporal,chembl_future_after_2010_scaffold_source_purged,extratrees_scalars,2,chembl_raw,chembl_raw,0.1003,0.75,0.25,0.3973,1.4943,2010.0
prospective_temporal,chembl_future_after_2010_scaffold_source_purged,extratrees_scalars,2,chembl_raw,chembl_raw,0.2001,0.7226,0.2774,0.3557,1.3378,2010.0
prospective_temporal,chembl_future_after_2010_scaffold_source_purged,extratrees_scalars,2,chembl_raw,chembl_raw,0.4002,0.7304,0.2696,0.3389,1.2747,2010.0
prospective_temporal,chembl_future_after_2010_scaffold_source_purged,extratrees_scalars,2,chembl_raw,chembl_raw,0.6003,0.7524,0.2476,0.2916,1.0966,2010.0
prospective_temporal,chembl_future_after_2010_scaffold_source_purged,extratrees_scalars,2,chembl_raw,chembl_raw,0.8004,0.7254,0.2746,0.2752,1.0349,2010.0
prospective_temporal,chembl_future_after_2010_scaffold_source_purged,extratrees_scalars,2,chembl_raw,chembl_raw,1.0,0.6885,0.3115,0.2659,1.0,2010.0
prospective_temporal,chembl_future_after_2015_future_only,ecfp_absdiff_xgb,0,chembl_raw,chembl_raw,0.1005,0.6306,0.3694,0.2793,1.8353,2015.0
prospective_temporal,chembl_future_after_2015_future_only,ecfp_absdiff_xgb,0,chembl_raw,chembl_raw,0.2002,0.5837,0.4163,0.2127,1.3975,2015.0
prospective_temporal,chembl_future_after_2015_future_only,ecfp_absdiff_xgb,0,chembl_raw,chembl_raw,0.4004,0.4457,0.5543,0.1765,1.1597,2015.0
prospective_temporal,chembl_future_after_2015_future_only,ecfp_absdiff_xgb,0,chembl_raw,chembl_raw,0.6005,0.3831,0.6169,0.1629,1.0705,2015.0
prospective_temporal,chembl_future_after_2015_future_only,ecfp_absdiff_xgb,0,chembl_raw,chembl_raw,0.8007,0.3337,0.6663,0.1516,0.9961,2015.0
prospective_temporal,chembl_future_after_2015_future_only,ecfp_absdiff_xgb,0,chembl_raw,chembl_raw,1.0,0.3197,0.6803,0.1522,1.0,2015.0
prospective_temporal,chembl_future_after_2015_future_only,rich_diff_scalars,0,chembl_raw,chembl_raw,0.1005,0.9099,0.0901,0.3964,2.6049,2015.0
prospective_temporal,chembl_future_after_2015_future_only,rich_diff_scalars,0,chembl_raw,chembl_raw,0.2002,0.8959,0.1041,0.2443,1.6057,2015.0
prospective_temporal,chembl_future_after_2015_future_only,rich_diff_scalars,0,chembl_raw,chembl_raw,0.4004,0.8778,0.1222,0.2081,1.3678,2015.0
prospective_temporal,chembl_future_after_2015_future_only,rich_diff_scalars,0,chembl_raw,chembl_raw,0.6005,0.8854,0.1146,0.1719,1.1299,2015.0
prospective_temporal,chembl_future_after_2015_future_only,rich_diff_scalars,0,chembl_raw,chembl_raw,0.8007,0.8688,0.1312,0.1652,1.0853,2015.0
prospective_temporal,chembl_future_after_2015_future_only,rich_diff_scalars,0,chembl_raw,chembl_raw,1.0,0.8487,0.1513,0.1522,1.0,2015.0
prospective_temporal,chembl_future_after_2015_future_only,rich_scalars_only,0,chembl_raw,chembl_raw,0.1005,0.8829,0.1171,0.4685,3.0785,2015.0
prospective_temporal,chembl_future_after_2015_future_only,rich_scalars_only,0,chembl_raw,chembl_raw,0.2002,0.8959,0.1041,0.362,2.3788,2015.0
prospective_temporal,chembl_future_after_2015_future_only,rich_scalars_only,0,chembl_raw,chembl_raw,0.4004,0.9027,0.0973,0.2421,1.5908,2015.0
prospective_temporal,chembl_future_after_2015_future_only,rich_scalars_only,0,chembl_raw,chembl_raw,0.6005,0.9065,0.0935,0.19,1.2489,2015.0
prospective_temporal,chembl_future_after_2015_future_only,rich_scalars_only,0,chembl_raw,chembl_raw,0.8007,0.8959,0.1041,0.164,1.0779,2015.0
prospective_temporal,chembl_future_after_2015_future_only,rich_scalars_only,0,chembl_raw,chembl_raw,1.0,0.846,0.154,0.1522,1.0,2015.0
prospective_temporal,chembl_future_after_2015_future_only,extratrees_scalars,0,chembl_raw,chembl_raw,0.1005,0.8288,0.1712,0.2342,1.5393,2015.0
prospective_temporal,chembl_future_after_2015_future_only,extratrees_scalars,0,chembl_raw,chembl_raw,0.2002,0.8597,0.1403,0.2353,1.5462,2015.0
prospective_temporal,chembl_future_after_2015_future_only,extratrees_scalars,0,chembl_raw,chembl_raw,0.4004,0.8665,0.1335,0.1833,1.2043,2015.0
prospective_temporal,chembl_future_after_2015_future_only,extratrees_scalars,0,chembl_raw,chembl_raw,0.6005,0.8658,0.1342,0.1659,1.0903,2015.0
prospective_temporal,chembl_future_after_2015_future_only,extratrees_scalars,0,chembl_raw,chembl_raw,0.8007,0.8631,0.1369,0.155,1.0184,2015.0
prospective_temporal,chembl_future_after_2015_future_only,extratrees_scalars,0,chembl_raw,chembl_raw,1.0,0.817,0.183,0.1522,1.0,2015.0
prospective_temporal,chembl_future_after_2015_future_only,ecfp_absdiff_xgb,1,chembl_raw,chembl_raw,0.1005,0.7928,0.2072,0.3153,2.0721,2015.0
prospective_temporal,chembl_future_after_2015_future_only,ecfp_absdiff_xgb,1,chembl_raw,chembl_raw,0.2002,0.5792,0.4208,0.2172,1.4273,2015.0
prospective_temporal,chembl_future_after_2015_future_only,ecfp_absdiff_xgb,1,chembl_raw,chembl_raw,0.4004,0.4299,0.5701,0.1516,0.9961,2015.0
prospective_temporal,chembl_future_after_2015_future_only,ecfp_absdiff_xgb,1,chembl_raw,chembl_raw,0.6005,0.371,0.629,0.1644,1.0804,2015.0
prospective_temporal,chembl_future_after_2015_future_only,ecfp_absdiff_xgb,1,chembl_raw,chembl_raw,0.8007,0.319,0.681,0.1561,1.0259,2015.0
prospective_temporal,chembl_future_after_2015_future_only,ecfp_absdiff_xgb,1,chembl_raw,chembl_raw,1.0,0.3188,0.6812,0.1522,1.0,2015.0
prospective_temporal,chembl_future_after_2015_future_only,rich_diff_scalars,1,chembl_raw,chembl_raw,0.1005,0.9099,0.0901,0.4505,2.9601,2015.0
prospective_temporal,chembl_future_after_2015_future_only,rich_diff_scalars,1,chembl_raw,chembl_raw,0.2002,0.9276,0.0724,0.3122,2.0517,2015.0
prospective_temporal,chembl_future_after_2015_future_only,rich_diff_scalars,1,chembl_raw,chembl_raw,0.4004,0.9095,0.0905,0.2172,1.4273,2015.0
prospective_temporal,chembl_future_after_2015_future_only,rich_diff_scalars,1,chembl_raw,chembl_raw,0.6005,0.8914,0.1086,0.1931,1.2687,2015.0
prospective_temporal,chembl_future_after_2015_future_only,rich_diff_scalars,1,chembl_raw,chembl_raw,0.8007,0.8869,0.1131,0.1731,1.1374,2015.0
prospective_temporal,chembl_future_after_2015_future_only,rich_diff_scalars,1,chembl_raw,chembl_raw,1.0,0.8524,0.1476,0.1522,1.0,2015.0
prospective_temporal,chembl_future_after_2015_future_only,rich_scalars_only,1,chembl_raw,chembl_raw,0.1005,0.9369,0.0631,0.4865,3.1969,2015.0
prospective_temporal,chembl_future_after_2015_future_only,rich_scalars_only,1,chembl_raw,chembl_raw,0.2002,0.9321,0.0679,0.371,2.4383,2015.0
prospective_temporal,chembl_future_after_2015_future_only,rich_scalars_only,1,chembl_raw,chembl_raw,0.4004,0.9412,0.0588,0.2738,1.799,2015.0
prospective_temporal,chembl_future_after_2015_future_only,rich_scalars_only,1,chembl_raw,chembl_raw,0.6005,0.9276,0.0724,0.2142,1.4075,2015.0
prospective_temporal,chembl_future_after_2015_future_only,rich_scalars_only,1,chembl_raw,chembl_raw,0.8007,0.9016,0.0984,0.1731,1.1374,2015.0
prospective_temporal,chembl_future_after_2015_future_only,rich_scalars_only,1,chembl_raw,chembl_raw,1.0,0.8524,0.1476,0.1522,1.0,2015.0
prospective_temporal,chembl_future_after_2015_future_only,extratrees_scalars,1,chembl_raw,chembl_raw,0.1005,0.8829,0.1171,0.2613,1.7169,2015.0
prospective_temporal,chembl_future_after_2015_future_only,extratrees_scalars,1,chembl_raw,chembl_raw,0.2002,0.8597,0.1403,0.2217,1.457,2015.0
prospective_temporal,chembl_future_after_2015_future_only,extratrees_scalars,1,chembl_raw,chembl_raw,0.4004,0.8801,0.1199,0.1923,1.2637,2015.0
prospective_temporal,chembl_future_after_2015_future_only,extratrees_scalars,1,chembl_raw,chembl_raw,0.6005,0.8643,0.1357,0.1765,1.1597,2015.0
prospective_temporal,chembl_future_after_2015_future_only,extratrees_scalars,1,chembl_raw,chembl_raw,0.8007,0.8507,0.1493,0.155,1.0184,2015.0
prospective_temporal,chembl_future_after_2015_future_only,extratrees_scalars,1,chembl_raw,chembl_raw,1.0,0.8125,0.1875,0.1522,1.0,2015.0
prospective_temporal,chembl_future_after_2015_future_only,ecfp_absdiff_xgb,2,chembl_raw,chembl_raw,0.1005,0.8198,0.1802,0.2883,1.8945,2015.0
prospective_temporal,chembl_future_after_2015_future_only,ecfp_absdiff_xgb,2,chembl_raw,chembl_raw,0.2002,0.6109,0.3891,0.2172,1.4273,2015.0
prospective_temporal,chembl_future_after_2015_future_only,ecfp_absdiff_xgb,2,chembl_raw,chembl_raw,0.4004,0.4321,0.5679,0.1538,1.011,2015.0
prospective_temporal,chembl_future_after_2015_future_only,ecfp_absdiff_xgb,2,chembl_raw,chembl_raw,0.6005,0.3635,0.6365,0.1538,1.011,2015.0
prospective_temporal,chembl_future_after_2015_future_only,ecfp_absdiff_xgb,2,chembl_raw,chembl_raw,0.8007,0.3201,0.6799,0.1516,0.9961,2015.0
prospective_temporal,chembl_future_after_2015_future_only,ecfp_absdiff_xgb,2,chembl_raw,chembl_raw,1.0,0.2917,0.7083,0.1522,1.0,2015.0
prospective_temporal,chembl_future_after_2015_future_only,rich_diff_scalars,2,chembl_raw,chembl_raw,0.1005,0.8919,0.1081,0.4234,2.7825,2015.0
prospective_temporal,chembl_future_after_2015_future_only,rich_diff_scalars,2,chembl_raw,chembl_raw,0.2002,0.914,0.086,0.2896,1.903,2015.0
prospective_temporal,chembl_future_after_2015_future_only,rich_diff_scalars,2,chembl_raw,chembl_raw,0.4004,0.9072,0.0928,0.2285,1.5016,2015.0
prospective_temporal,chembl_future_after_2015_future_only,rich_diff_scalars,2,chembl_raw,chembl_raw,0.6005,0.8989,0.1011,0.1916,1.2588,2015.0
prospective_temporal,chembl_future_after_2015_future_only,rich_diff_scalars,2,chembl_raw,chembl_raw,0.8007,0.8801,0.1199,0.1686,1.1076,2015.0
prospective_temporal,chembl_future_after_2015_future_only,rich_diff_scalars,2,chembl_raw,chembl_raw,1.0,0.8478,0.1522,0.1522,1.0,2015.0
prospective_temporal,chembl_future_after_2015_future_only,rich_scalars_only,2,chembl_raw,chembl_raw,0.1005,0.9369,0.0631,0.4505,2.9601,2015.0
prospective_temporal,chembl_future_after_2015_future_only,rich_scalars_only,2,chembl_raw,chembl_raw,0.2002,0.905,0.095,0.3122,2.0517,2015.0
prospective_temporal,chembl_future_after_2015_future_only,rich_scalars_only,2,chembl_raw,chembl_raw,0.4004,0.9095,0.0905,0.2353,1.5462,2015.0
prospective_temporal,chembl_future_after_2015_future_only,rich_scalars_only,2,chembl_raw,chembl_raw,0.6005,0.902,0.098,0.1931,1.2687,2015.0
prospective_temporal,chembl_future_after_2015_future_only,rich_scalars_only,2,chembl_raw,chembl_raw,0.8007,0.8857,0.1143,0.1663,1.0928,2015.0
prospective_temporal,chembl_future_after_2015_future_only,rich_scalars_only,2,chembl_raw,chembl_raw,1.0,0.8442,0.1558,0.1522,1.0,2015.0
prospective_temporal,chembl_future_after_2015_future_only,extratrees_scalars,2,chembl_raw,chembl_raw,0.1005,0.9009,0.0991,0.1171,0.7696,2015.0
prospective_temporal,chembl_future_after_2015_future_only,extratrees_scalars,2,chembl_raw,chembl_raw,0.2002,0.8597,0.1403,0.1629,1.0705,2015.0
prospective_temporal,chembl_future_after_2015_future_only,extratrees_scalars,2,chembl_raw,chembl_raw,0.4004,0.8665,0.1335,0.1538,1.011,2015.0
prospective_temporal,chembl_future_after_2015_future_only,extratrees_scalars,2,chembl_raw,chembl_raw,0.6005,0.8386,0.1614,0.1644,1.0804,2015.0
prospective_temporal,chembl_future_after_2015_future_only,extratrees_scalars,2,chembl_raw,chembl_raw,0.8007,0.8133,0.1867,0.155,1.0184,2015.0
prospective_temporal,chembl_future_after_2015_future_only,extratrees_scalars,2,chembl_raw,chembl_raw,1.0,0.7654,0.2346,0.1522,1.0,2015.0
prospective_temporal,chembl_future_after_2015_scaffold_source_purged,ecfp_absdiff_xgb,0,chembl_raw,chembl_raw,0.1005,0.6306,0.3694,0.2793,1.8353,2015.0
prospective_temporal,chembl_future_after_2015_scaffold_source_purged,ecfp_absdiff_xgb,0,chembl_raw,chembl_raw,0.2002,0.5837,0.4163,0.2127,1.3975,2015.0
prospective_temporal,chembl_future_after_2015_scaffold_source_purged,ecfp_absdiff_xgb,0,chembl_raw,chembl_raw,0.4004,0.4457,0.5543,0.1765,1.1597,2015.0
prospective_temporal,chembl_future_after_2015_scaffold_source_purged,ecfp_absdiff_xgb,0,chembl_raw,chembl_raw,0.6005,0.3831,0.6169,0.1629,1.0705,2015.0
prospective_temporal,chembl_future_after_2015_scaffold_source_purged,ecfp_absdiff_xgb,0,chembl_raw,chembl_raw,0.8007,0.3337,0.6663,0.1516,0.9961,2015.0
prospective_temporal,chembl_future_after_2015_scaffold_source_purged,ecfp_absdiff_xgb,0,chembl_raw,chembl_raw,1.0,0.3197,0.6803,0.1522,1.0,2015.0
prospective_temporal,chembl_future_after_2015_scaffold_source_purged,rich_diff_scalars,0,chembl_raw,chembl_raw,0.1005,0.9099,0.0901,0.3964,2.6049,2015.0
prospective_temporal,chembl_future_after_2015_scaffold_source_purged,rich_diff_scalars,0,chembl_raw,chembl_raw,0.2002,0.8959,0.1041,0.2443,1.6057,2015.0
prospective_temporal,chembl_future_after_2015_scaffold_source_purged,rich_diff_scalars,0,chembl_raw,chembl_raw,0.4004,0.8778,0.1222,0.2081,1.3678,2015.0
prospective_temporal,chembl_future_after_2015_scaffold_source_purged,rich_diff_scalars,0,chembl_raw,chembl_raw,0.6005,0.8854,0.1146,0.1719,1.1299,2015.0
prospective_temporal,chembl_future_after_2015_scaffold_source_purged,rich_diff_scalars,0,chembl_raw,chembl_raw,0.8007,0.8688,0.1312,0.1652,1.0853,2015.0
prospective_temporal,chembl_future_after_2015_scaffold_source_purged,rich_diff_scalars,0,chembl_raw,chembl_raw,1.0,0.8487,0.1513,0.1522,1.0,2015.0
prospective_temporal,chembl_future_after_2015_scaffold_source_purged,rich_scalars_only,0,chembl_raw,chembl_raw,0.1005,0.8829,0.1171,0.4685,3.0785,2015.0
prospective_temporal,chembl_future_after_2015_scaffold_source_purged,rich_scalars_only,0,chembl_raw,chembl_raw,0.2002,0.8959,0.1041,0.362,2.3788,2015.0
prospective_temporal,chembl_future_after_2015_scaffold_source_purged,rich_scalars_only,0,chembl_raw,chembl_raw,0.4004,0.9027,0.0973,0.2421,1.5908,2015.0
prospective_temporal,chembl_future_after_2015_scaffold_source_purged,rich_scalars_only,0,chembl_raw,chembl_raw,0.6005,0.9065,0.0935,0.19,1.2489,2015.0
prospective_temporal,chembl_future_after_2015_scaffold_source_purged,rich_scalars_only,0,chembl_raw,chembl_raw,0.8007,0.8959,0.1041,0.164,1.0779,2015.0
prospective_temporal,chembl_future_after_2015_scaffold_source_purged,rich_scalars_only,0,chembl_raw,chembl_raw,1.0,0.846,0.154,0.1522,1.0,2015.0
prospective_temporal,chembl_future_after_2015_scaffold_source_purged,extratrees_scalars,0,chembl_raw,chembl_raw,0.1005,0.8288,0.1712,0.2342,1.5393,2015.0
prospective_temporal,chembl_future_after_2015_scaffold_source_purged,extratrees_scalars,0,chembl_raw,chembl_raw,0.2002,0.8597,0.1403,0.2353,1.5462,2015.0
prospective_temporal,chembl_future_after_2015_scaffold_source_purged,extratrees_scalars,0,chembl_raw,chembl_raw,0.4004,0.8665,0.1335,0.1833,1.2043,2015.0
prospective_temporal,chembl_future_after_2015_scaffold_source_purged,extratrees_scalars,0,chembl_raw,chembl_raw,0.6005,0.8658,0.1342,0.1659,1.0903,2015.0
prospective_temporal,chembl_future_after_2015_scaffold_source_purged,extratrees_scalars,0,chembl_raw,chembl_raw,0.8007,0.8631,0.1369,0.155,1.0184,2015.0
prospective_temporal,chembl_future_after_2015_scaffold_source_purged,extratrees_scalars,0,chembl_raw,chembl_raw,1.0,0.817,0.183,0.1522,1.0,2015.0
prospective_temporal,chembl_future_after_2015_scaffold_source_purged,ecfp_absdiff_xgb,1,chembl_raw,chembl_raw,0.1005,0.7928,0.2072,0.3153,2.0721,2015.0
prospective_temporal,chembl_future_after_2015_scaffold_source_purged,ecfp_absdiff_xgb,1,chembl_raw,chembl_raw,0.2002,0.5792,0.4208,0.2172,1.4273,2015.0
prospective_temporal,chembl_future_after_2015_scaffold_source_purged,ecfp_absdiff_xgb,1,chembl_raw,chembl_raw,0.4004,0.4299,0.5701,0.1516,0.9961,2015.0
prospective_temporal,chembl_future_after_2015_scaffold_source_purged,ecfp_absdiff_xgb,1,chembl_raw,chembl_raw,0.6005,0.371,0.629,0.1644,1.0804,2015.0
prospective_temporal,chembl_future_after_2015_scaffold_source_purged,ecfp_absdiff_xgb,1,chembl_raw,chembl_raw,0.8007,0.319,0.681,0.1561,1.0259,2015.0
prospective_temporal,chembl_future_after_2015_scaffold_source_purged,ecfp_absdiff_xgb,1,chembl_raw,chembl_raw,1.0,0.3188,0.6812,0.1522,1.0,2015.0
prospective_temporal,chembl_future_after_2015_scaffold_source_purged,rich_diff_scalars,1,chembl_raw,chembl_raw,0.1005,0.9099,0.0901,0.4505,2.9601,2015.0
prospective_temporal,chembl_future_after_2015_scaffold_source_purged,rich_diff_scalars,1,chembl_raw,chembl_raw,0.2002,0.9276,0.0724,0.3122,2.0517,2015.0
prospective_temporal,chembl_future_after_2015_scaffold_source_purged,rich_diff_scalars,1,chembl_raw,chembl_raw,0.4004,0.9095,0.0905,0.2172,1.4273,2015.0
prospective_temporal,chembl_future_after_2015_scaffold_source_purged,rich_diff_scalars,1,chembl_raw,chembl_raw,0.6005,0.8914,0.1086,0.1931,1.2687,2015.0
prospective_temporal,chembl_future_after_2015_scaffold_source_purged,rich_diff_scalars,1,chembl_raw,chembl_raw,0.8007,0.8869,0.1131,0.1731,1.1374,2015.0
prospective_temporal,chembl_future_after_2015_scaffold_source_purged,rich_diff_scalars,1,chembl_raw,chembl_raw,1.0,0.8524,0.1476,0.1522,1.0,2015.0
prospective_temporal,chembl_future_after_2015_scaffold_source_purged,rich_scalars_only,1,chembl_raw,chembl_raw,0.1005,0.9369,0.0631,0.4865,3.1969,2015.0
prospective_temporal,chembl_future_after_2015_scaffold_source_purged,rich_scalars_only,1,chembl_raw,chembl_raw,0.2002,0.9321,0.0679,0.371,2.4383,2015.0
prospective_temporal,chembl_future_after_2015_scaffold_source_purged,rich_scalars_only,1,chembl_raw,chembl_raw,0.4004,0.9412,0.0588,0.2738,1.799,2015.0
prospective_temporal,chembl_future_after_2015_scaffold_source_purged,rich_scalars_only,1,chembl_raw,chembl_raw,0.6005,0.9276,0.0724,0.2142,1.4075,2015.0
prospective_temporal,chembl_future_after_2015_scaffold_source_purged,rich_scalars_only,1,chembl_raw,chembl_raw,0.8007,0.9016,0.0984,0.1731,1.1374,2015.0
prospective_temporal,chembl_future_after_2015_scaffold_source_purged,rich_scalars_only,1,chembl_raw,chembl_raw,1.0,0.8524,0.1476,0.1522,1.0,2015.0
prospective_temporal,chembl_future_after_2015_scaffold_source_purged,extratrees_scalars,1,chembl_raw,chembl_raw,0.1005,0.8829,0.1171,0.2613,1.7169,2015.0
prospective_temporal,chembl_future_after_2015_scaffold_source_purged,extratrees_scalars,1,chembl_raw,chembl_raw,0.2002,0.8597,0.1403,0.2217,1.457,2015.0
prospective_temporal,chembl_future_after_2015_scaffold_source_purged,extratrees_scalars,1,chembl_raw,chembl_raw,0.4004,0.8801,0.1199,0.1923,1.2637,2015.0
prospective_temporal,chembl_future_after_2015_scaffold_source_purged,extratrees_scalars,1,chembl_raw,chembl_raw,0.6005,0.8643,0.1357,0.1765,1.1597,2015.0
prospective_temporal,chembl_future_after_2015_scaffold_source_purged,extratrees_scalars,1,chembl_raw,chembl_raw,0.8007,0.8507,0.1493,0.155,1.0184,2015.0
prospective_temporal,chembl_future_after_2015_scaffold_source_purged,extratrees_scalars,1,chembl_raw,chembl_raw,1.0,0.8125,0.1875,0.1522,1.0,2015.0
prospective_temporal,chembl_future_after_2015_scaffold_source_purged,ecfp_absdiff_xgb,2,chembl_raw,chembl_raw,0.1005,0.8198,0.1802,0.2883,1.8945,2015.0
prospective_temporal,chembl_future_after_2015_scaffold_source_purged,ecfp_absdiff_xgb,2,chembl_raw,chembl_raw,0.2002,0.6109,0.3891,0.2172,1.4273,2015.0
prospective_temporal,chembl_future_after_2015_scaffold_source_purged,ecfp_absdiff_xgb,2,chembl_raw,chembl_raw,0.4004,0.4321,0.5679,0.1538,1.011,2015.0
prospective_temporal,chembl_future_after_2015_scaffold_source_purged,ecfp_absdiff_xgb,2,chembl_raw,chembl_raw,0.6005,0.3635,0.6365,0.1538,1.011,2015.0
prospective_temporal,chembl_future_after_2015_scaffold_source_purged,ecfp_absdiff_xgb,2,chembl_raw,chembl_raw,0.8007,0.3201,0.6799,0.1516,0.9961,2015.0
prospective_temporal,chembl_future_after_2015_scaffold_source_purged,ecfp_absdiff_xgb,2,chembl_raw,chembl_raw,1.0,0.2917,0.7083,0.1522,1.0,2015.0
prospective_temporal,chembl_future_after_2015_scaffold_source_purged,rich_diff_scalars,2,chembl_raw,chembl_raw,0.1005,0.8919,0.1081,0.4234,2.7825,2015.0
prospective_temporal,chembl_future_after_2015_scaffold_source_purged,rich_diff_scalars,2,chembl_raw,chembl_raw,0.2002,0.914,0.086,0.2896,1.903,2015.0
prospective_temporal,chembl_future_after_2015_scaffold_source_purged,rich_diff_scalars,2,chembl_raw,chembl_raw,0.4004,0.9072,0.0928,0.2285,1.5016,2015.0
prospective_temporal,chembl_future_after_2015_scaffold_source_purged,rich_diff_scalars,2,chembl_raw,chembl_raw,0.6005,0.8989,0.1011,0.1916,1.2588,2015.0
prospective_temporal,chembl_future_after_2015_scaffold_source_purged,rich_diff_scalars,2,chembl_raw,chembl_raw,0.8007,0.8801,0.1199,0.1686,1.1076,2015.0
prospective_temporal,chembl_future_after_2015_scaffold_source_purged,rich_diff_scalars,2,chembl_raw,chembl_raw,1.0,0.8478,0.1522,0.1522,1.0,2015.0
prospective_temporal,chembl_future_after_2015_scaffold_source_purged,rich_scalars_only,2,chembl_raw,chembl_raw,0.1005,0.9369,0.0631,0.4505,2.9601,2015.0
prospective_temporal,chembl_future_after_2015_scaffold_source_purged,rich_scalars_only,2,chembl_raw,chembl_raw,0.2002,0.905,0.095,0.3122,2.0517,2015.0
prospective_temporal,chembl_future_after_2015_scaffold_source_purged,rich_scalars_only,2,chembl_raw,chembl_raw,0.4004,0.9095,0.0905,0.2353,1.5462,2015.0
prospective_temporal,chembl_future_after_2015_scaffold_source_purged,rich_scalars_only,2,chembl_raw,chembl_raw,0.6005,0.902,0.098,0.1931,1.2687,2015.0
prospective_temporal,chembl_future_after_2015_scaffold_source_purged,rich_scalars_only,2,chembl_raw,chembl_raw,0.8007,0.8857,0.1143,0.1663,1.0928,2015.0
prospective_temporal,chembl_future_after_2015_scaffold_source_purged,rich_scalars_only,2,chembl_raw,chembl_raw,1.0,0.8442,0.1558,0.1522,1.0,2015.0
prospective_temporal,chembl_future_after_2015_scaffold_source_purged,extratrees_scalars,2,chembl_raw,chembl_raw,0.1005,0.9009,0.0991,0.1171,0.7696,2015.0
prospective_temporal,chembl_future_after_2015_scaffold_source_purged,extratrees_scalars,2,chembl_raw,chembl_raw,0.2002,0.8597,0.1403,0.1629,1.0705,2015.0
prospective_temporal,chembl_future_after_2015_scaffold_source_purged,extratrees_scalars,2,chembl_raw,chembl_raw,0.4004,0.8665,0.1335,0.1538,1.011,2015.0
prospective_temporal,chembl_future_after_2015_scaffold_source_purged,extratrees_scalars,2,chembl_raw,chembl_raw,0.6005,0.8386,0.1614,0.1644,1.0804,2015.0
prospective_temporal,chembl_future_after_2015_scaffold_source_purged,extratrees_scalars,2,chembl_raw,chembl_raw,0.8007,0.8133,0.1867,0.155,1.0184,2015.0
prospective_temporal,chembl_future_after_2015_scaffold_source_purged,extratrees_scalars,2,chembl_raw,chembl_raw,1.0,0.7654,0.2346,0.1522,1.0,2015.0
