experiment,split_mode,variant,seed,train_source,test_source,bin,bin_left,bin_right,n,mean_prob,observed_rate,cutoff_year
cross_database_transfer,bindingdb_to_chembl_matched_targets,extratrees_scalars,1,bindingdb_raw,chembl_raw,2,0.2,0.3,1380,0.2569,0.2036,
cross_database_transfer,bindingdb_to_chembl_matched_targets,extratrees_scalars,1,bindingdb_raw,chembl_raw,3,0.3,0.4,2489,0.3524,0.2824,
cross_database_transfer,bindingdb_to_chembl_matched_targets,extratrees_scalars,1,bindingdb_raw,chembl_raw,4,0.4,0.5,2678,0.4494,0.3794,
cross_database_transfer,bindingdb_to_chembl_matched_targets,extratrees_scalars,1,bindingdb_raw,chembl_raw,5,0.5,0.6,1988,0.5465,0.4909,
cross_database_transfer,bindingdb_to_chembl_matched_targets,extratrees_scalars,1,bindingdb_raw,chembl_raw,6,0.6,0.7,1150,0.6443,0.6174,
cross_database_transfer,bindingdb_to_chembl_matched_targets,extratrees_scalars,1,bindingdb_raw,chembl_raw,7,0.7,0.8,562,0.7424,0.7242,
cross_database_transfer,bindingdb_to_chembl_matched_targets,extratrees_scalars,1,bindingdb_raw,chembl_raw,8,0.8,0.9,334,0.8434,0.8234,
cross_database_transfer,bindingdb_to_chembl_matched_targets,extratrees_scalars,1,bindingdb_raw,chembl_raw,9,0.9,1.0,56,0.9287,0.9286,
cross_database_transfer,bindingdb_to_chembl_matched_targets,ecfp_absdiff_xgb,2,bindingdb_raw,chembl_raw,0,0.0,0.1,0,,,
cross_database_transfer,bindingdb_to_chembl_matched_targets,ecfp_absdiff_xgb,2,bindingdb_raw,chembl_raw,1,0.1,0.2,0,,,
cross_database_transfer,bindingdb_to_chembl_matched_targets,ecfp_absdiff_xgb,2,bindingdb_raw,chembl_raw,2,0.2,0.3,167,0.2672,0.0359,
cross_database_transfer,bindingdb_to_chembl_matched_targets,ecfp_absdiff_xgb,2,bindingdb_raw,chembl_raw,3,0.3,0.4,327,0.3666,0.1529,
cross_database_transfer,bindingdb_to_chembl_matched_targets,ecfp_absdiff_xgb,2,bindingdb_raw,chembl_raw,4,0.4,0.5,8443,0.4925,0.3533,
cross_database_transfer,bindingdb_to_chembl_matched_targets,ecfp_absdiff_xgb,2,bindingdb_raw,chembl_raw,5,0.5,0.6,2852,0.5251,0.4968,
cross_database_transfer,bindingdb_to_chembl_matched_targets,ecfp_absdiff_xgb,2,bindingdb_raw,chembl_raw,6,0.6,0.7,95,0.6165,0.6947,
cross_database_transfer,bindingdb_to_chembl_matched_targets,ecfp_absdiff_xgb,2,bindingdb_raw,chembl_raw,7,0.7,0.8,1,0.7009,1.0,
cross_database_transfer,bindingdb_to_chembl_matched_targets,ecfp_absdiff_xgb,2,bindingdb_raw,chembl_raw,8,0.8,0.9,0,,,
cross_database_transfer,bindingdb_to_chembl_matched_targets,ecfp_absdiff_xgb,2,bindingdb_raw,chembl_raw,9,0.9,1.0,0,,,
cross_database_transfer,bindingdb_to_chembl_matched_targets,rich_diff_scalars,2,bindingdb_raw,chembl_raw,0,0.0,0.1,0,,,
cross_database_transfer,bindingdb_to_chembl_matched_targets,rich_diff_scalars,2,bindingdb_raw,chembl_raw,1,0.1,0.2,0,,,
cross_database_transfer,bindingdb_to_chembl_matched_targets,rich_diff_scalars,2,bindingdb_raw,chembl_raw,2,0.2,0.3,260,0.2669,0.0154,
cross_database_transfer,bindingdb_to_chembl_matched_targets,rich_diff_scalars,2,bindingdb_raw,chembl_raw,3,0.3,0.4,1268,0.3547,0.1806,
cross_database_transfer,bindingdb_to_chembl_matched_targets,rich_diff_scalars,2,bindingdb_raw,chembl_raw,4,0.4,0.5,4596,0.457,0.3209,
cross_database_transfer,bindingdb_to_chembl_matched_targets,rich_diff_scalars,2,bindingdb_raw,chembl_raw,5,0.5,0.6,4038,0.5458,0.4336,
cross_database_transfer,bindingdb_to_chembl_matched_targets,rich_diff_scalars,2,bindingdb_raw,chembl_raw,6,0.6,0.7,1508,0.6342,0.6061,
cross_database_transfer,bindingdb_to_chembl_matched_targets,rich_diff_scalars,2,bindingdb_raw,chembl_raw,7,0.7,0.8,215,0.7363,0.6977,
cross_database_transfer,bindingdb_to_chembl_matched_targets,rich_diff_scalars,2,bindingdb_raw,chembl_raw,8,0.8,0.9,0,,,
cross_database_transfer,bindingdb_to_chembl_matched_targets,rich_diff_scalars,2,bindingdb_raw,chembl_raw,9,0.9,1.0,0,,,
cross_database_transfer,bindingdb_to_chembl_matched_targets,rich_scalars_only,2,bindingdb_raw,chembl_raw,0,0.0,0.1,0,,,
cross_database_transfer,bindingdb_to_chembl_matched_targets,rich_scalars_only,2,bindingdb_raw,chembl_raw,1,0.1,0.2,0,,,
cross_database_transfer,bindingdb_to_chembl_matched_targets,rich_scalars_only,2,bindingdb_raw,chembl_raw,2,0.2,0.3,696,0.2784,0.0589,
cross_database_transfer,bindingdb_to_chembl_matched_targets,rich_scalars_only,2,bindingdb_raw,chembl_raw,3,0.3,0.4,801,0.3655,0.231,
cross_database_transfer,bindingdb_to_chembl_matched_targets,rich_scalars_only,2,bindingdb_raw,chembl_raw,4,0.4,0.5,4476,0.4555,0.3231,
cross_database_transfer,bindingdb_to_chembl_matched_targets,rich_scalars_only,2,bindingdb_raw,chembl_raw,5,0.5,0.6,4011,0.5456,0.4293,
cross_database_transfer,bindingdb_to_chembl_matched_targets,rich_scalars_only,2,bindingdb_raw,chembl_raw,6,0.6,0.7,1600,0.6363,0.5812,
cross_database_transfer,bindingdb_to_chembl_matched_targets,rich_scalars_only,2,bindingdb_raw,chembl_raw,7,0.7,0.8,301,0.7493,0.6611,
cross_database_transfer,bindingdb_to_chembl_matched_targets,rich_scalars_only,2,bindingdb_raw,chembl_raw,8,0.8,0.9,0,,,
cross_database_transfer,bindingdb_to_chembl_matched_targets,rich_scalars_only,2,bindingdb_raw,chembl_raw,9,0.9,1.0,0,,,
cross_database_transfer,bindingdb_to_chembl_matched_targets,extratrees_scalars,2,bindingdb_raw,chembl_raw,0,0.0,0.1,500,0.0569,0.026,
cross_database_transfer,bindingdb_to_chembl_matched_targets,extratrees_scalars,2,bindingdb_raw,chembl_raw,1,0.1,0.2,706,0.1516,0.1119,
cross_database_transfer,bindingdb_to_chembl_matched_targets,extratrees_scalars,2,bindingdb_raw,chembl_raw,2,0.2,0.3,1344,0.2565,0.1935,
cross_database_transfer,bindingdb_to_chembl_matched_targets,extratrees_scalars,2,bindingdb_raw,chembl_raw,3,0.3,0.4,2470,0.3514,0.2822,
cross_database_transfer,bindingdb_to_chembl_matched_targets,extratrees_scalars,2,bindingdb_raw,chembl_raw,4,0.4,0.5,2665,0.449,0.3854,
cross_database_transfer,bindingdb_to_chembl_matched_targets,extratrees_scalars,2,bindingdb_raw,chembl_raw,5,0.5,0.6,2028,0.5465,0.4882,
cross_database_transfer,bindingdb_to_chembl_matched_targets,extratrees_scalars,2,bindingdb_raw,chembl_raw,6,0.6,0.7,1214,0.6446,0.5873,
cross_database_transfer,bindingdb_to_chembl_matched_targets,extratrees_scalars,2,bindingdb_raw,chembl_raw,7,0.7,0.8,576,0.7451,0.7535,
cross_database_transfer,bindingdb_to_chembl_matched_targets,extratrees_scalars,2,bindingdb_raw,chembl_raw,8,0.8,0.9,292,0.8429,0.7808,
cross_database_transfer,bindingdb_to_chembl_matched_targets,extratrees_scalars,2,bindingdb_raw,chembl_raw,9,0.9,1.0,90,0.929,0.9111,
cross_database_transfer,bindingdb_to_chembl_exact_ligand_purged,ecfp_absdiff_xgb,0,bindingdb_raw,chembl_raw,0,0.0,0.1,0,,,
cross_database_transfer,bindingdb_to_chembl_exact_ligand_purged,ecfp_absdiff_xgb,0,bindingdb_raw,chembl_raw,1,0.1,0.2,0,,,
cross_database_transfer,bindingdb_to_chembl_exact_ligand_purged,ecfp_absdiff_xgb,0,bindingdb_raw,chembl_raw,2,0.2,0.3,1,0.2949,1.0,
cross_database_transfer,bindingdb_to_chembl_exact_ligand_purged,ecfp_absdiff_xgb,0,bindingdb_raw,chembl_raw,3,0.3,0.4,316,0.3865,0.1709,
cross_database_transfer,bindingdb_to_chembl_exact_ligand_purged,ecfp_absdiff_xgb,0,bindingdb_raw,chembl_raw,4,0.4,0.5,8961,0.4901,0.3715,
cross_database_transfer,bindingdb_to_chembl_exact_ligand_purged,ecfp_absdiff_xgb,0,bindingdb_raw,chembl_raw,5,0.5,0.6,2551,0.5283,0.432,
cross_database_transfer,bindingdb_to_chembl_exact_ligand_purged,ecfp_absdiff_xgb,0,bindingdb_raw,chembl_raw,6,0.6,0.7,56,0.6131,0.6607,
cross_database_transfer,bindingdb_to_chembl_exact_ligand_purged,ecfp_absdiff_xgb,0,bindingdb_raw,chembl_raw,7,0.7,0.8,0,,,
cross_database_transfer,bindingdb_to_chembl_exact_ligand_purged,ecfp_absdiff_xgb,0,bindingdb_raw,chembl_raw,8,0.8,0.9,0,,,
cross_database_transfer,bindingdb_to_chembl_exact_ligand_purged,ecfp_absdiff_xgb,0,bindingdb_raw,chembl_raw,9,0.9,1.0,0,,,
cross_database_transfer,bindingdb_to_chembl_exact_ligand_purged,rich_diff_scalars,0,bindingdb_raw,chembl_raw,0,0.0,0.1,0,,,
cross_database_transfer,bindingdb_to_chembl_exact_ligand_purged,rich_diff_scalars,0,bindingdb_raw,chembl_raw,1,0.1,0.2,0,,,
cross_database_transfer,bindingdb_to_chembl_exact_ligand_purged,rich_diff_scalars,0,bindingdb_raw,chembl_raw,2,0.2,0.3,0,,,
cross_database_transfer,bindingdb_to_chembl_exact_ligand_purged,rich_diff_scalars,0,bindingdb_raw,chembl_raw,3,0.3,0.4,916,0.3807,0.2271,
cross_database_transfer,bindingdb_to_chembl_exact_ligand_purged,rich_diff_scalars,0,bindingdb_raw,chembl_raw,4,0.4,0.5,5001,0.4558,0.3061,
cross_database_transfer,bindingdb_to_chembl_exact_ligand_purged,rich_diff_scalars,0,bindingdb_raw,chembl_raw,5,0.5,0.6,4471,0.545,0.4205,
cross_database_transfer,bindingdb_to_chembl_exact_ligand_purged,rich_diff_scalars,0,bindingdb_raw,chembl_raw,6,0.6,0.7,1312,0.6304,0.5884,
cross_database_transfer,bindingdb_to_chembl_exact_ligand_purged,rich_diff_scalars,0,bindingdb_raw,chembl_raw,7,0.7,0.8,185,0.7331,0.7135,
cross_database_transfer,bindingdb_to_chembl_exact_ligand_purged,rich_diff_scalars,0,bindingdb_raw,chembl_raw,8,0.8,0.9,0,,,
cross_database_transfer,bindingdb_to_chembl_exact_ligand_purged,rich_diff_scalars,0,bindingdb_raw,chembl_raw,9,0.9,1.0,0,,,
cross_database_transfer,bindingdb_to_chembl_exact_ligand_purged,rich_scalars_only,0,bindingdb_raw,chembl_raw,0,0.0,0.1,0,,,
cross_database_transfer,bindingdb_to_chembl_exact_ligand_purged,rich_scalars_only,0,bindingdb_raw,chembl_raw,1,0.1,0.2,0,,,
cross_database_transfer,bindingdb_to_chembl_exact_ligand_purged,rich_scalars_only,0,bindingdb_raw,chembl_raw,2,0.2,0.3,2,0.2942,0.5,
cross_database_transfer,bindingdb_to_chembl_exact_ligand_purged,rich_scalars_only,0,bindingdb_raw,chembl_raw,3,0.3,0.4,1011,0.3777,0.2344,
cross_database_transfer,bindingdb_to_chembl_exact_ligand_purged,rich_scalars_only,0,bindingdb_raw,chembl_raw,4,0.4,0.5,4647,0.4561,0.2894,
cross_database_transfer,bindingdb_to_chembl_exact_ligand_purged,rich_scalars_only,0,bindingdb_raw,chembl_raw,5,0.5,0.6,4544,0.5438,0.4322,
cross_database_transfer,bindingdb_to_chembl_exact_ligand_purged,rich_scalars_only,0,bindingdb_raw,chembl_raw,6,0.6,0.7,1459,0.6339,0.5682,
cross_database_transfer,bindingdb_to_chembl_exact_ligand_purged,rich_scalars_only,0,bindingdb_raw,chembl_raw,7,0.7,0.8,222,0.7344,0.6622,
cross_database_transfer,bindingdb_to_chembl_exact_ligand_purged,rich_scalars_only,0,bindingdb_raw,chembl_raw,8,0.8,0.9,0,,,
cross_database_transfer,bindingdb_to_chembl_exact_ligand_purged,rich_scalars_only,0,bindingdb_raw,chembl_raw,9,0.9,1.0,0,,,
cross_database_transfer,bindingdb_to_chembl_exact_ligand_purged,extratrees_scalars,0,bindingdb_raw,chembl_raw,0,0.0,0.1,53,0.0813,0.0377,
cross_database_transfer,bindingdb_to_chembl_exact_ligand_purged,extratrees_scalars,0,bindingdb_raw,chembl_raw,1,0.1,0.2,542,0.1604,0.1125,
cross_database_transfer,bindingdb_to_chembl_exact_ligand_purged,extratrees_scalars,0,bindingdb_raw,chembl_raw,2,0.2,0.3,1659,0.2588,0.2538,
cross_database_transfer,bindingdb_to_chembl_exact_ligand_purged,extratrees_scalars,0,bindingdb_raw,chembl_raw,3,0.3,0.4,2766,0.3515,0.3236,
cross_database_transfer,bindingdb_to_chembl_exact_ligand_purged,extratrees_scalars,0,bindingdb_raw,chembl_raw,4,0.4,0.5,3052,0.4488,0.3837,
cross_database_transfer,bindingdb_to_chembl_exact_ligand_purged,extratrees_scalars,0,bindingdb_raw,chembl_raw,5,0.5,0.6,2213,0.5452,0.4677,
cross_database_transfer,bindingdb_to_chembl_exact_ligand_purged,extratrees_scalars,0,bindingdb_raw,chembl_raw,6,0.6,0.7,1075,0.6409,0.5349,
cross_database_transfer,bindingdb_to_chembl_exact_ligand_purged,extratrees_scalars,0,bindingdb_raw,chembl_raw,7,0.7,0.8,339,0.7445,0.6195,
cross_database_transfer,bindingdb_to_chembl_exact_ligand_purged,extratrees_scalars,0,bindingdb_raw,chembl_raw,8,0.8,0.9,159,0.8394,0.8176,
cross_database_transfer,bindingdb_to_chembl_exact_ligand_purged,extratrees_scalars,0,bindingdb_raw,chembl_raw,9,0.9,1.0,27,0.9196,0.8519,
cross_database_transfer,bindingdb_to_chembl_exact_ligand_purged,ecfp_absdiff_xgb,1,bindingdb_raw,chembl_raw,0,0.0,0.1,0,,,
cross_database_transfer,bindingdb_to_chembl_exact_ligand_purged,ecfp_absdiff_xgb,1,bindingdb_raw,chembl_raw,1,0.1,0.2,0,,,
cross_database_transfer,bindingdb_to_chembl_exact_ligand_purged,ecfp_absdiff_xgb,1,bindingdb_raw,chembl_raw,2,0.2,0.3,0,,,
cross_database_transfer,bindingdb_to_chembl_exact_ligand_purged,ecfp_absdiff_xgb,1,bindingdb_raw,chembl_raw,3,0.3,0.4,77,0.3466,0.3506,
cross_database_transfer,bindingdb_to_chembl_exact_ligand_purged,ecfp_absdiff_xgb,1,bindingdb_raw,chembl_raw,4,0.4,0.5,9140,0.4885,0.3615,
cross_database_transfer,bindingdb_to_chembl_exact_ligand_purged,ecfp_absdiff_xgb,1,bindingdb_raw,chembl_raw,5,0.5,0.6,2634,0.5297,0.4457,
cross_database_transfer,bindingdb_to_chembl_exact_ligand_purged,ecfp_absdiff_xgb,1,bindingdb_raw,chembl_raw,6,0.6,0.7,34,0.6152,0.5294,
cross_database_transfer,bindingdb_to_chembl_exact_ligand_purged,ecfp_absdiff_xgb,1,bindingdb_raw,chembl_raw,7,0.7,0.8,0,,,
cross_database_transfer,bindingdb_to_chembl_exact_ligand_purged,ecfp_absdiff_xgb,1,bindingdb_raw,chembl_raw,8,0.8,0.9,0,,,
cross_database_transfer,bindingdb_to_chembl_exact_ligand_purged,ecfp_absdiff_xgb,1,bindingdb_raw,chembl_raw,9,0.9,1.0,0,,,
cross_database_transfer,bindingdb_to_chembl_exact_ligand_purged,rich_diff_scalars,1,bindingdb_raw,chembl_raw,0,0.0,0.1,0,,,
cross_database_transfer,bindingdb_to_chembl_exact_ligand_purged,rich_diff_scalars,1,bindingdb_raw,chembl_raw,1,0.1,0.2,0,,,
cross_database_transfer,bindingdb_to_chembl_exact_ligand_purged,rich_diff_scalars,1,bindingdb_raw,chembl_raw,2,0.2,0.3,0,,,
cross_database_transfer,bindingdb_to_chembl_exact_ligand_purged,rich_diff_scalars,1,bindingdb_raw,chembl_raw,3,0.3,0.4,949,0.3821,0.2308,
cross_database_transfer,bindingdb_to_chembl_exact_ligand_purged,rich_diff_scalars,1,bindingdb_raw,chembl_raw,4,0.4,0.5,5027,0.4545,0.3087,
cross_database_transfer,bindingdb_to_chembl_exact_ligand_purged,rich_diff_scalars,1,bindingdb_raw,chembl_raw,5,0.5,0.6,4297,0.5446,0.4249,
cross_database_transfer,bindingdb_to_chembl_exact_ligand_purged,rich_diff_scalars,1,bindingdb_raw,chembl_raw,6,0.6,0.7,1432,0.6303,0.5649,
cross_database_transfer,bindingdb_to_chembl_exact_ligand_purged,rich_diff_scalars,1,bindingdb_raw,chembl_raw,7,0.7,0.8,180,0.7311,0.65,
cross_database_transfer,bindingdb_to_chembl_exact_ligand_purged,rich_diff_scalars,1,bindingdb_raw,chembl_raw,8,0.8,0.9,0,,,
cross_database_transfer,bindingdb_to_chembl_exact_ligand_purged,rich_diff_scalars,1,bindingdb_raw,chembl_raw,9,0.9,1.0,0,,,
cross_database_transfer,bindingdb_to_chembl_exact_ligand_purged,rich_scalars_only,1,bindingdb_raw,chembl_raw,0,0.0,0.1,0,,,
cross_database_transfer,bindingdb_to_chembl_exact_ligand_purged,rich_scalars_only,1,bindingdb_raw,chembl_raw,1,0.1,0.2,0,,,
cross_database_transfer,bindingdb_to_chembl_exact_ligand_purged,rich_scalars_only,1,bindingdb_raw,chembl_raw,2,0.2,0.3,0,,,
cross_database_transfer,bindingdb_to_chembl_exact_ligand_purged,rich_scalars_only,1,bindingdb_raw,chembl_raw,3,0.3,0.4,997,0.3758,0.2538,
cross_database_transfer,bindingdb_to_chembl_exact_ligand_purged,rich_scalars_only,1,bindingdb_raw,chembl_raw,4,0.4,0.5,4926,0.4553,0.3065,
cross_database_transfer,bindingdb_to_chembl_exact_ligand_purged,rich_scalars_only,1,bindingdb_raw,chembl_raw,5,0.5,0.6,4194,0.5454,0.4192,
cross_database_transfer,bindingdb_to_chembl_exact_ligand_purged,rich_scalars_only,1,bindingdb_raw,chembl_raw,6,0.6,0.7,1540,0.6348,0.5526,
cross_database_transfer,bindingdb_to_chembl_exact_ligand_purged,rich_scalars_only,1,bindingdb_raw,chembl_raw,7,0.7,0.8,228,0.7359,0.6623,
cross_database_transfer,bindingdb_to_chembl_exact_ligand_purged,rich_scalars_only,1,bindingdb_raw,chembl_raw,8,0.8,0.9,0,,,
cross_database_transfer,bindingdb_to_chembl_exact_ligand_purged,rich_scalars_only,1,bindingdb_raw,chembl_raw,9,0.9,1.0,0,,,
cross_database_transfer,bindingdb_to_chembl_exact_ligand_purged,extratrees_scalars,1,bindingdb_raw,chembl_raw,0,0.0,0.1,60,0.0785,0.05,
cross_database_transfer,bindingdb_to_chembl_exact_ligand_purged,extratrees_scalars,1,bindingdb_raw,chembl_raw,1,0.1,0.2,548,0.1628,0.1296,
cross_database_transfer,bindingdb_to_chembl_exact_ligand_purged,extratrees_scalars,1,bindingdb_raw,chembl_raw,2,0.2,0.3,1582,0.2562,0.2522,
cross_database_transfer,bindingdb_to_chembl_exact_ligand_purged,extratrees_scalars,1,bindingdb_raw,chembl_raw,3,0.3,0.4,2778,0.3523,0.3272,
cross_database_transfer,bindingdb_to_chembl_exact_ligand_purged,extratrees_scalars,1,bindingdb_raw,chembl_raw,4,0.4,0.5,3120,0.4494,0.375,
cross_database_transfer,bindingdb_to_chembl_exact_ligand_purged,extratrees_scalars,1,bindingdb_raw,chembl_raw,5,0.5,0.6,2260,0.5453,0.4743,
cross_database_transfer,bindingdb_to_chembl_exact_ligand_purged,extratrees_scalars,1,bindingdb_raw,chembl_raw,6,0.6,0.7,970,0.6421,0.534,
cross_database_transfer,bindingdb_to_chembl_exact_ligand_purged,extratrees_scalars,1,bindingdb_raw,chembl_raw,7,0.7,0.8,361,0.7405,0.6094,
cross_database_transfer,bindingdb_to_chembl_exact_ligand_purged,extratrees_scalars,1,bindingdb_raw,chembl_raw,8,0.8,0.9,165,0.8471,0.7515,
cross_database_transfer,bindingdb_to_chembl_exact_ligand_purged,extratrees_scalars,1,bindingdb_raw,chembl_raw,9,0.9,1.0,41,0.9237,0.9024,
cross_database_transfer,bindingdb_to_chembl_exact_ligand_purged,ecfp_absdiff_xgb,2,bindingdb_raw,chembl_raw,0,0.0,0.1,0,,,
cross_database_transfer,bindingdb_to_chembl_exact_ligand_purged,ecfp_absdiff_xgb,2,bindingdb_raw,chembl_raw,1,0.1,0.2,0,,,
cross_database_transfer,bindingdb_to_chembl_exact_ligand_purged,ecfp_absdiff_xgb,2,bindingdb_raw,chembl_raw,2,0.2,0.3,0,,,
cross_database_transfer,bindingdb_to_chembl_exact_ligand_purged,ecfp_absdiff_xgb,2,bindingdb_raw,chembl_raw,3,0.3,0.4,319,0.3858,0.1599,
cross_database_transfer,bindingdb_to_chembl_exact_ligand_purged,ecfp_absdiff_xgb,2,bindingdb_raw,chembl_raw,4,0.4,0.5,9330,0.4901,0.3766,
cross_database_transfer,bindingdb_to_chembl_exact_ligand_purged,ecfp_absdiff_xgb,2,bindingdb_raw,chembl_raw,5,0.5,0.6,2183,0.5339,0.4224,
cross_database_transfer,bindingdb_to_chembl_exact_ligand_purged,ecfp_absdiff_xgb,2,bindingdb_raw,chembl_raw,6,0.6,0.7,53,0.6137,0.6792,
cross_database_transfer,bindingdb_to_chembl_exact_ligand_purged,ecfp_absdiff_xgb,2,bindingdb_raw,chembl_raw,7,0.7,0.8,0,,,
cross_database_transfer,bindingdb_to_chembl_exact_ligand_purged,ecfp_absdiff_xgb,2,bindingdb_raw,chembl_raw,8,0.8,0.9,0,,,
cross_database_transfer,bindingdb_to_chembl_exact_ligand_purged,ecfp_absdiff_xgb,2,bindingdb_raw,chembl_raw,9,0.9,1.0,0,,,
cross_database_transfer,bindingdb_to_chembl_exact_ligand_purged,rich_diff_scalars,2,bindingdb_raw,chembl_raw,0,0.0,0.1,0,,,
cross_database_transfer,bindingdb_to_chembl_exact_ligand_purged,rich_diff_scalars,2,bindingdb_raw,chembl_raw,1,0.1,0.2,0,,,
cross_database_transfer,bindingdb_to_chembl_exact_ligand_purged,rich_diff_scalars,2,bindingdb_raw,chembl_raw,2,0.2,0.3,0,,,
cross_database_transfer,bindingdb_to_chembl_exact_ligand_purged,rich_diff_scalars,2,bindingdb_raw,chembl_raw,3,0.3,0.4,879,0.3812,0.2344,
cross_database_transfer,bindingdb_to_chembl_exact_ligand_purged,rich_diff_scalars,2,bindingdb_raw,chembl_raw,4,0.4,0.5,5012,0.4539,0.3053,
cross_database_transfer,bindingdb_to_chembl_exact_ligand_purged,rich_diff_scalars,2,bindingdb_raw,chembl_raw,5,0.5,0.6,4491,0.5449,0.426,
cross_database_transfer,bindingdb_to_chembl_exact_ligand_purged,rich_diff_scalars,2,bindingdb_raw,chembl_raw,6,0.6,0.7,1311,0.6287,0.5698,
cross_database_transfer,bindingdb_to_chembl_exact_ligand_purged,rich_diff_scalars,2,bindingdb_raw,chembl_raw,7,0.7,0.8,192,0.7483,0.6615,
cross_database_transfer,bindingdb_to_chembl_exact_ligand_purged,rich_diff_scalars,2,bindingdb_raw,chembl_raw,8,0.8,0.9,0,,,
cross_database_transfer,bindingdb_to_chembl_exact_ligand_purged,rich_diff_scalars,2,bindingdb_raw,chembl_raw,9,0.9,1.0,0,,,
cross_database_transfer,bindingdb_to_chembl_exact_ligand_purged,rich_scalars_only,2,bindingdb_raw,chembl_raw,0,0.0,0.1,0,,,
cross_database_transfer,bindingdb_to_chembl_exact_ligand_purged,rich_scalars_only,2,bindingdb_raw,chembl_raw,1,0.1,0.2,0,,,
cross_database_transfer,bindingdb_to_chembl_exact_ligand_purged,rich_scalars_only,2,bindingdb_raw,chembl_raw,2,0.2,0.3,1,0.2968,0.0,
cross_database_transfer,bindingdb_to_chembl_exact_ligand_purged,rich_scalars_only,2,bindingdb_raw,chembl_raw,3,0.3,0.4,977,0.3779,0.2528,
cross_database_transfer,bindingdb_to_chembl_exact_ligand_purged,rich_scalars_only,2,bindingdb_raw,chembl_raw,4,0.4,0.5,5018,0.4543,0.3029,
cross_database_transfer,bindingdb_to_chembl_exact_ligand_purged,rich_scalars_only,2,bindingdb_raw,chembl_raw,5,0.5,0.6,4166,0.5461,0.4196,
cross_database_transfer,bindingdb_to_chembl_exact_ligand_purged,rich_scalars_only,2,bindingdb_raw,chembl_raw,6,0.6,0.7,1507,0.635,0.576,
cross_database_transfer,bindingdb_to_chembl_exact_ligand_purged,rich_scalars_only,2,bindingdb_raw,chembl_raw,7,0.7,0.8,215,0.7371,0.6465,
cross_database_transfer,bindingdb_to_chembl_exact_ligand_purged,rich_scalars_only,2,bindingdb_raw,chembl_raw,8,0.8,0.9,1,0.8067,1.0,
cross_database_transfer,bindingdb_to_chembl_exact_ligand_purged,rich_scalars_only,2,bindingdb_raw,chembl_raw,9,0.9,1.0,0,,,
cross_database_transfer,bindingdb_to_chembl_exact_ligand_purged,extratrees_scalars,2,bindingdb_raw,chembl_raw,0,0.0,0.1,70,0.078,0.0429,
cross_database_transfer,bindingdb_to_chembl_exact_ligand_purged,extratrees_scalars,2,bindingdb_raw,chembl_raw,1,0.1,0.2,549,0.1571,0.1075,
cross_database_transfer,bindingdb_to_chembl_exact_ligand_purged,extratrees_scalars,2,bindingdb_raw,chembl_raw,2,0.2,0.3,1610,0.2594,0.254,
cross_database_transfer,bindingdb_to_chembl_exact_ligand_purged,extratrees_scalars,2,bindingdb_raw,chembl_raw,3,0.3,0.4,2868,0.352,0.3173,
cross_database_transfer,bindingdb_to_chembl_exact_ligand_purged,extratrees_scalars,2,bindingdb_raw,chembl_raw,4,0.4,0.5,3065,0.4494,0.4023,
cross_database_transfer,bindingdb_to_chembl_exact_ligand_purged,extratrees_scalars,2,bindingdb_raw,chembl_raw,5,0.5,0.6,2249,0.5451,0.466,
cross_database_transfer,bindingdb_to_chembl_exact_ligand_purged,extratrees_scalars,2,bindingdb_raw,chembl_raw,6,0.6,0.7,952,0.6416,0.5389,
